record_id,product_id,store_id,supplier_id,transaction_date,expiration_date,units_sold,units_wasted,revenue,waste_cost,profit,base_price,cost_price,selling_price
62181,BAK_DON_985,STORE_019,SUPPLIER_09,2024-12-27,2024-12-31,316,136,1570.52,584.8,-373.08,6.54,4.3,4.97
62182,MEA_BEE_967,STORE_042,SUPPLIER_10,2024-03-07,2024-03-17,409,0,4879.37,0,1725.98,11.93,7.71,11.93
62183,DEL_HUM_715,STORE_007,SUPPLIER_03,2023-10-11,2023-10-22,96,42,1331.52,404.04,3.96,13.87,9.62,13.87
62184,SEA_TUN_233,STORE_015,SUPPLIER_15,2023-08-27,2023-09-01,395,34,3369.35,148.92,1490.33,8.53,4.38,8.53
62185,PRO_BER_751,STORE_027,SUPPLIER_08,2024-09-11,2024-09-24,101,0,225.23,0,61.61,2.62,1.62,2.23
62186,DAI_COT_809,STORE_032,SUPPLIER_05,2023-01-22,2023-02-12,344,0,1503.28,0,849.68,4.37,1.9,4.37
62187,BAK_BAG_269,STORE_040,SUPPLIER_02,2024-03-15,2024-03-19,7,9,63.28,66.15,-54.32,14.58,7.35,9.04
62188,PRO_BAN_744,STORE_044,SUPPLIER_13,2024-10-10,2024-10-14,484,0,2487.76,0,1200.32,6.51,2.66,5.14
62189,SEA_COD_379,STORE_012,SUPPLIER_04,2023-02-14,2023-02-19,230,100,4609.2,1059,1114.5,20.04,10.59,20.04
62190,PRO_AVO_134,STORE_004,SUPPLIER_18,2023-02-09,2023-02-19,360,140,1285.2,235.2,445.2,3.57,1.68,3.57
62191,DEL_SAL_180,STORE_014,SUPPLIER_06,2024-10-12,2024-10-16,62,47,516.46,179.54,100.08,8.33,3.82,8.33
62192,PRO_APP_725,STORE_020,SUPPLIER_17,2024-03-17,2024-03-31,199,1,600.98,1.66,268.98,3.02,1.66,3.02
62193,BEV_KOM_305,STORE_031,SUPPLIER_02,2023-09-12,2023-09-29,28,58,70.28,96.28,-72.48,2.51,1.66,2.51
62194,FRO_FRO_290,STORE_029,SUPPLIER_17,2024-10-07,2025-06-24,0,107,0,518.95,-518.95,9.57,4.85,7.75
62195,PRO_GRA_868,STORE_015,SUPPLIER_10,2023-10-31,2023-11-12,273,0,687.96,0,395.85,2.52,1.07,2.52
62196,DAI_CHE_228,STORE_008,SUPPLIER_10,2023-05-27,2023-06-22,110,0,486.2,0,231,4.42,2.32,4.42
62197,PHA_ANT_165,STORE_029,SUPPLIER_12,2024-06-15,2025-12-11,95,41,12845.9,2298.46,5221.74,135.22,56.06,135.22
62198,SEA_LOB_730,STORE_035,SUPPLIER_04,2024-01-22,2024-01-26,194,23,3808.22,215.51,1774.93,19.63,9.37,19.63
62199,PHA_VAC_434,STORE_007,SUPPLIER_09,2023-10-23,2024-09-18,202,0,73435.08,0,13942.04,438,294.52,363.54
62200,PRO_BER_379,STORE_030,SUPPLIER_02,2024-03-18,2024-04-02,202,0,525.2,0,157.56,2.6,1.82,2.6
62201,DAI_CHE_497,STORE_045,SUPPLIER_11,2024-01-08,2024-01-14,18,18,64.8,37.62,-10.44,4.29,2.09,3.6
62202,BAK_CRO_524,STORE_006,SUPPLIER_14,2023-07-31,2023-08-01,24,12,201.84,42,75.84,8.41,3.5,8.41
62203,SEA_LOB_347,STORE_037,SUPPLIER_08,2024-01-17,2024-01-20,138,18,4867.26,421.56,1213.74,35.27,23.42,35.27
62204,MEA_LAM_176,STORE_019,SUPPLIER_09,2023-01-29,2023-02-02,135,46,1125.9,344.08,-227.98,11.91,7.48,8.34
62205,DEL_PRE_770,STORE_006,SUPPLIER_03,2024-06-05,2024-06-10,500,0,2700,0,1160,5.4,3.08,5.4
62206,FRO_ICE_746,STORE_004,SUPPLIER_11,2023-11-24,2024-08-16,0,291,0,3224.28,-3224.28,18.82,11.08,18.82
62207,DEL_SAL_124,STORE_032,SUPPLIER_02,2023-06-18,2023-06-22,86,37,808.4,163.54,264.74,9.4,4.42,9.4
62208,FRO_FRO_966,STORE_048,SUPPLIER_18,2023-02-24,2023-06-13,347,149,5787.96,999.79,2459.8,16.68,6.71,16.68
62209,REA_SAN_323,STORE_046,SUPPLIER_03,2024-05-20,2024-05-22,235,101,470,424.2,-941.2,8.02,4.2,2
62210,DAI_CRE_392,STORE_009,SUPPLIER_05,2024-01-01,2024-01-27,66,0,575.52,0,342.54,8.72,3.53,8.72
62211,PRO_AVO_549,STORE_003,SUPPLIER_19,2024-11-13,2024-11-22,44,1,140.8,1.84,58,3.2,1.84,3.2
62212,REA_FRE_901,STORE_015,SUPPLIER_09,2023-04-27,2023-05-02,121,6,1248.72,41.28,374.96,10.32,6.88,10.32
62213,DAI_MIL_422,STORE_050,SUPPLIER_03,2023-12-31,2024-01-23,371,0,1832.74,0,634.41,4.94,3.23,4.94
62214,REA_FRE_933,STORE_043,SUPPLIER_18,2024-11-19,2024-11-23,172,36,1260.76,176.76,239.48,8.42,4.91,7.33
62215,MEA_LAM_995,STORE_037,SUPPLIER_06,2024-10-26,2024-10-30,381,0,3810,0,2095.5,10,4.5,10
62216,FRO_FRO_356,STORE_036,SUPPLIER_06,2023-01-27,2023-04-30,211,0,3608.1,0,1861.02,17.1,8.28,17.1
62217,PRO_BAN_829,STORE_032,SUPPLIER_20,2023-10-28,2023-11-18,43,0,315.19,0,154.37,7.33,3.74,7.33
62218,PHA_PRO_145,STORE_021,SUPPLIER_08,2023-11-28,2025-09-01,112,0,31980.48,0,7287.84,344.03,220.47,285.54
62219,SEA_TIL_708,STORE_029,SUPPLIER_13,2023-05-10,2023-05-13,138,41,2953.2,596.55,348.75,27.79,14.55,21.4
62220,DAI_YOG_627,STORE_042,SUPPLIER_05,2023-08-12,2023-08-20,142,62,1363.2,249.24,543.12,9.6,4.02,9.6
62221,BEV_COL_958,STORE_016,SUPPLIER_19,2023-05-19,2023-06-07,0,50,0,208,-208,7.68,4.16,7.68
62222,REA_SUS_193,STORE_049,SUPPLIER_19,2024-05-22,2024-05-26,79,35,1029.37,222.6,304.33,15.7,6.36,13.03
62223,BAK_BRE_467,STORE_014,SUPPLIER_05,2023-03-02,2023-03-06,460,0,3114.2,0,1738.8,6.77,2.99,6.77
62224,PRO_BAN_115,STORE_039,SUPPLIER_06,2024-08-04,2024-08-09,198,0,722.7,0,413.82,3.65,1.56,3.65
62225,DAI_MIL_406,STORE_017,SUPPLIER_09,2023-01-04,2023-01-12,352,49,855.36,80.85,193.71,2.43,1.65,2.43
62226,SEA_TUN_216,STORE_038,SUPPLIER_05,2024-04-06,2024-04-12,238,103,7770.7,1834.43,1697.49,32.65,17.81,32.65
62227,BAK_MUF_687,STORE_026,SUPPLIER_11,2024-03-31,2024-04-04,253,0,3030.94,0,1232.11,11.98,7.11,11.98
62228,BAK_CRO_815,STORE_016,SUPPLIER_11,2024-07-11,2024-07-18,219,57,1480.44,265.05,197.04,6.76,4.65,6.76
62229,FRO_FRO_214,STORE_008,SUPPLIER_09,2023-10-30,2024-01-10,113,34,492.68,94.52,84.02,4.36,2.78,4.36
62230,FRO_PIZ_969,STORE_042,SUPPLIER_14,2024-04-05,2024-08-22,0,126,0,333.9,-333.9,4.67,2.65,4.67
62231,BEV_SMO_618,STORE_023,SUPPLIER_13,2023-12-19,2023-12-31,264,114,2608.32,451.44,1111.44,9.88,3.96,9.88
62232,FRO_ICE_930,STORE_007,SUPPLIER_20,2024-01-31,2024-09-17,0,139,0,669.98,-669.98,9.46,4.82,9.46
62233,MEA_SAU_379,STORE_007,SUPPLIER_19,2023-01-31,2023-02-06,141,0,2490.06,0,851.64,17.66,11.62,17.66
62234,MEA_GRO_375,STORE_029,SUPPLIER_15,2023-05-25,2023-06-02,106,0,1866.66,0,791.82,17.61,10.14,17.61
62235,DAI_CHE_123,STORE_011,SUPPLIER_18,2024-03-19,2024-04-17,439,0,1391.63,0,456.56,3.17,2.13,3.17
62236,PRO_BER_639,STORE_020,SUPPLIER_10,2024-02-26,2024-03-07,69,30,282.21,83.7,6,4.09,2.79,4.09
62237,REA_SOU_795,STORE_019,SUPPLIER_01,2023-12-15,2023-12-16,146,0,416.1,0,-99.28,5.28,3.53,2.85
62238,REA_WRA_245,STORE_012,SUPPLIER_20,2024-12-16,2024-12-18,337,0,3191.39,0,1260.38,9.47,5.73,9.47
62239,SEA_TIL_839,STORE_032,SUPPLIER_16,2024-01-24,2024-01-30,218,0,7052.3,0,2936.46,32.35,18.88,32.35
62240,PRO_BAN_426,STORE_043,SUPPLIER_18,2023-10-17,2023-10-29,145,134,817.8,345.72,97.98,5.64,2.58,5.64
62241,BAK_BAG_935,STORE_005,SUPPLIER_04,2023-11-28,2023-12-02,467,0,5552.63,0,2330.33,11.89,6.9,11.89
62242,BAK_MUF_766,STORE_004,SUPPLIER_10,2023-08-31,2023-09-05,298,0,2679.02,0,935.72,8.99,5.85,8.99
62243,PHA_INS_280,STORE_040,SUPPLIER_06,2024-03-09,2024-08-28,132,64,60968.16,11862.4,24639.56,461.88,185.35,461.88
62244,BEV_KOM_478,STORE_020,SUPPLIER_11,2024-08-01,2024-08-18,486,0,3975.48,0,1419.12,8.18,5.26,8.18
62245,DEL_HAM_987,STORE_024,SUPPLIER_08,2024-06-01,2024-06-13,290,0,4167.3,0,1493.5,14.37,9.22,14.37
62246,MEA_TUR_165,STORE_015,SUPPLIER_10,2024-04-20,2024-04-25,57,0,450.3,0,226.86,9.19,3.92,7.9
62247,PHA_PRO_830,STORE_037,SUPPLIER_18,2024-12-29,2025-12-03,63,28,23904.09,6711.88,2090.48,379.43,239.71,379.43
62248,DEL_SAL_901,STORE_022,SUPPLIER_05,2023-07-01,2023-07-08,336,0,2069.76,0,913.92,6.16,3.44,6.16
62249,DEL_HAM_942,STORE_047,SUPPLIER_16,2023-06-02,2023-06-15,347,150,5180.71,1170,1304.11,17.56,7.8,14.93
62250,REA_SUS_428,STORE_024,SUPPLIER_20,2024-01-27,2024-02-01,283,0,2105.52,0,899.94,10.63,4.26,7.44
62251,DEL_DIP_591,STORE_005,SUPPLIER_18,2023-08-16,2023-08-25,196,84,2859.64,732.48,418.04,14.59,8.72,14.59
62252,FRO_FRO_830,STORE_042,SUPPLIER_15,2023-07-09,2023-11-27,325,0,6383,0,3526.25,19.64,8.79,19.64
62253,BAK_PAS_426,STORE_032,SUPPLIER_13,2023-10-23,2023-10-25,229,110,1124.39,325.6,120.95,6.55,2.96,4.91
62254,FRO_FRO_729,STORE_050,SUPPLIER_02,2024-03-14,2024-07-08,0,63,0,490.77,-490.77,15.9,7.79,15.9
62255,PHA_VAC_975,STORE_032,SUPPLIER_10,2024-09-11,2025-06-28,319,0,44653.62,0,18859.28,166.64,80.86,139.98
62256,PRO_GRA_257,STORE_048,SUPPLIER_04,2024-01-14,2024-01-30,72,0,565.92,0,285.12,7.86,3.9,7.86
62257,REA_SOU_583,STORE_014,SUPPLIER_15,2023-02-01,2023-02-02,206,89,1005.28,818.8,-1708.72,13.94,9.2,4.88
62258,SEA_CRA_413,STORE_024,SUPPLIER_09,2023-09-25,2023-09-30,107,55,3762.12,1168.75,319.62,35.16,21.25,35.16
62259,PHA_INS_101,STORE_027,SUPPLIER_20,2023-07-25,2025-02-13,485,0,14554.85,0,5640.55,30.01,18.38,30.01
62260,REA_SAL_736,STORE_020,SUPPLIER_08,2023-07-28,2023-07-29,305,131,875.35,399.55,-454.45,6.52,3.05,2.87
62261,FRO_PIZ_854,STORE_002,SUPPLIER_15,2024-02-02,2024-04-28,297,176,4125.33,1064.8,1263.68,13.89,6.05,13.89
62262,DAI_CRE_949,STORE_025,SUPPLIER_12,2024-03-30,2024-04-16,324,0,3515.4,0,1791.72,10.85,5.32,10.85
62263,MEA_SAU_829,STORE_037,SUPPLIER_02,2023-09-23,2023-09-29,23,15,277.84,123.75,-35.66,12.08,8.25,12.08
62264,BEV_MIL_171,STORE_015,SUPPLIER_08,2024-07-28,2024-08-07,298,0,1308.22,0,607.92,4.39,2.35,4.39
62265,DEL_PRE_317,STORE_008,SUPPLIER_07,2024-06-08,2024-06-20,297,0,4392.63,0,1820.61,14.79,8.66,14.79
62266,BAK_CRO_279,STORE_045,SUPPLIER_14,2024-10-17,2024-10-21,56,119,512.4,634.27,-420.35,12.36,5.33,9.15
62267,PRO_LET_119,STORE_028,SUPPLIER_02,2023-03-01,2023-03-11,119,0,714,0,378.42,6,2.82,6
62268,DEL_HUM_623,STORE_019,SUPPLIER_03,2023-12-03,2023-12-14,118,51,1318.06,343.74,179,11.17,6.74,11.17
62269,REA_FRE_197,STORE_015,SUPPLIER_18,2023-10-14,2023-10-16,429,0,1510.08,0,-480.48,7.34,4.64,3.52
62270,SEA_SHR_991,STORE_049,SUPPLIER_13,2024-05-10,2024-05-14,75,11,2025,149.16,858.84,27,13.56,27
62271,PHA_ANT_289,STORE_009,SUPPLIER_14,2023-05-18,2024-09-28,83,0,24243.47,0,14385.56,292.09,118.77,292.09
62272,PHA_EYE_159,STORE_003,SUPPLIER_20,2024-08-28,2025-06-12,90,39,24469.2,6902.22,1638.78,271.88,176.98,271.88
62273,PHA_PRO_954,STORE_016,SUPPLIER_06,2024-06-05,2024-10-03,314,0,117348.08,0,33390.76,450.27,267.38,373.72
62274,SEA_TUN_503,STORE_006,SUPPLIER_04,2023-09-10,2023-09-11,299,0,5636.15,0,-1530.88,40.11,23.97,18.85
62275,REA_SAL_244,STORE_041,SUPPLIER_08,2023-09-22,2023-09-23,29,0,87,0,-53.94,7.51,4.86,3
62276,MEA_CHI_592,STORE_023,SUPPLIER_06,2024-04-25,2024-05-03,335,144,2093.75,407.52,738.18,6.25,2.83,6.25
62277,DAI_CRE_800,STORE_049,SUPPLIER_18,2024-09-11,2024-09-19,240,0,948,0,300,3.95,2.7,3.95
62278,REA_WRA_523,STORE_027,SUPPLIER_07,2023-03-15,2023-03-20,370,0,1568.8,0,588.3,5.43,2.65,4.24
62279,SEA_TIL_941,STORE_020,SUPPLIER_11,2023-05-11,2023-05-17,174,0,3507.84,0,1522.5,20.16,11.41,20.16
62280,DEL_HUM_514,STORE_033,SUPPLIER_10,2024-12-13,2024-12-15,353,25,3734.74,135.75,1682.2,10.58,5.43,10.58
62281,SEA_CRA_625,STORE_025,SUPPLIER_06,2023-10-24,2023-10-30,218,64,6415.74,1114.24,1506.12,29.43,17.41,29.43
62282,FRO_ICE_879,STORE_005,SUPPLIER_12,2024-07-29,2025-03-07,0,407,0,4070,-4070,14.57,10,14.57
62283,BEV_MIL_660,STORE_048,SUPPLIER_20,2024-05-23,2024-06-18,207,89,550.62,157.53,26.7,3.17,1.77,2.66
62284,MEA_POR_884,STORE_044,SUPPLIER_05,2023-12-25,2023-12-31,55,0,336.6,0,63.8,7.28,4.96,6.12
62285,DAI_CHE_658,STORE_036,SUPPLIER_04,2024-11-11,2024-11-25,27,70,293.76,428.4,-299.88,10.88,6.12,10.88
62286,SEA_SAL_853,STORE_047,SUPPLIER_09,2024-08-28,2024-09-01,193,0,4344.43,0,1875.96,22.51,12.79,22.51
62287,MEA_SAU_786,STORE_012,SUPPLIER_16,2024-11-27,2024-12-01,190,133,1818.3,1520.19,-1873.59,20.8,11.43,9.57
62288,MEA_POR_786,STORE_034,SUPPLIER_04,2024-02-05,2024-02-10,195,65,4734.6,1011.4,689,24.28,15.56,24.28
62289,FRO_ICE_617,STORE_005,SUPPLIER_17,2023-02-05,2023-08-30,344,0,4196.8,0,485.04,15.84,10.79,12.2
62290,MEA_BEE_969,STORE_050,SUPPLIER_07,2023-01-29,2023-02-07,261,20,3758.4,148.8,1667.76,14.4,7.44,14.4
62291,REA_SUS_396,STORE_050,SUPPLIER_10,2024-03-06,2024-03-10,28,5,329,29.75,132.65,11.75,5.95,11.75
62292,FRO_FRO_701,STORE_026,SUPPLIER_20,2023-08-09,2024-05-10,475,5,8987,43.5,4811,18.92,8.7,18.92
62293,BAK_DON_857,STORE_014,SUPPLIER_09,2023-02-24,2023-02-25,102,0,451.86,0,30.6,7.91,4.13,4.43
62294,DAI_YOG_877,STORE_043,SUPPLIER_20,2023-06-30,2023-07-10,72,32,370.8,87.36,86.88,5.15,2.73,5.15
62295,BAK_DON_869,STORE_017,SUPPLIER_15,2024-02-11,2024-02-16,237,103,2464.8,517.06,758,10.4,5.02,10.4
62296,MEA_CHI_611,STORE_016,SUPPLIER_20,2023-07-03,2023-07-06,16,0,83.52,0,19.68,7.67,3.99,5.22
62297,BAK_CAK_466,STORE_019,SUPPLIER_10,2023-12-02,2023-12-09,219,0,2855.76,0,1283.34,13.04,7.18,13.04
62298,DEL_PRE_404,STORE_032,SUPPLIER_10,2023-01-05,2023-01-15,126,69,1983.24,569.94,372.54,15.74,8.26,15.74
62299,BAK_CAK_541,STORE_023,SUPPLIER_12,2023-11-25,2023-11-26,140,0,1132.6,0,-135.8,14.71,9.06,8.09
62300,FRO_FRO_340,STORE_002,SUPPLIER_07,2023-11-13,2024-01-28,0,248,0,1346.64,-1346.64,8.68,5.43,7.38
62301,PRO_BAN_707,STORE_037,SUPPLIER_14,2024-06-08,2024-06-28,252,0,506.52,0,183.96,2.01,1.28,2.01
62302,BEV_SMO_117,STORE_016,SUPPLIER_03,2023-11-06,2023-11-13,356,63,3211.12,288.54,1292.1,9.02,4.58,9.02
62303,PHA_ANT_137,STORE_005,SUPPLIER_01,2023-11-05,2024-03-05,0,37,0,3345.17,-3345.17,140.99,90.41,140.99
62304,BEV_SMO_669,STORE_038,SUPPLIER_11,2024-09-19,2024-10-04,44,79,396.44,443.98,-294.82,9.01,5.62,9.01
62305,SEA_SHR_892,STORE_013,SUPPLIER_19,2023-12-05,2023-12-09,177,171,1451.4,1663.83,-1934.64,16.39,9.73,8.2
62306,BEV_MIL_413,STORE_012,SUPPLIER_05,2024-03-22,2024-04-11,296,0,1533.28,0,538.72,5.18,3.36,5.18
62307,PHA_BIO_993,STORE_023,SUPPLIER_07,2023-03-28,2024-01-23,0,310,0,7812,-7812,37.49,25.2,37.49
62308,DAI_COT_735,STORE_013,SUPPLIER_05,2024-01-23,2024-02-18,124,54,989.52,310.5,-33.98,9.61,5.75,7.98
62309,DAI_CRE_972,STORE_007,SUPPLIER_12,2023-09-16,2023-09-20,455,0,4035.85,0,1405.95,8.87,5.78,8.87
62310,REA_SOU_315,STORE_040,SUPPLIER_14,2023-10-05,2023-10-09,224,198,2472.96,1677.06,-1101.38,15.13,8.47,11.04
62311,SEA_SAL_829,STORE_016,SUPPLIER_18,2024-06-21,2024-06-25,118,175,2107.48,2597,-2240.64,25.88,14.84,17.86
62312,BEV_FRE_790,STORE_030,SUPPLIER_16,2023-12-10,2023-12-25,134,1,954.08,4.33,369.53,7.12,4.33,7.12
62313,BAK_CAK_390,STORE_045,SUPPLIER_18,2023-02-17,2023-02-20,116,0,1198.28,0,591.6,10.33,5.23,10.33
62314,SEA_LOB_951,STORE_037,SUPPLIER_03,2024-03-18,2024-03-21,273,117,8659.56,1945.71,2173.86,31.72,16.63,31.72
62315,MEA_TUR_312,STORE_035,SUPPLIER_05,2024-04-14,2024-04-22,256,0,1382.4,0,506.88,5.4,3.42,5.4
62316,PRO_AVO_762,STORE_043,SUPPLIER_08,2023-05-09,2023-05-13,230,248,733.7,746.48,-705.08,4.56,3.01,3.19
62317,SEA_TIL_166,STORE_032,SUPPLIER_05,2024-12-21,2024-12-25,80,0,3462.4,0,1487.2,43.28,24.69,43.28
62318,REA_WRA_956,STORE_007,SUPPLIER_11,2023-03-20,2023-03-23,155,0,390.6,0,-60.45,5.73,2.91,2.52
62319,REA_SUS_698,STORE_022,SUPPLIER_05,2023-10-05,2023-10-07,33,15,436.59,124.35,38.67,13.23,8.29,13.23
62320,SEA_COD_271,STORE_031,SUPPLIER_12,2023-12-09,2023-12-10,151,0,2675.72,0,-1454.13,40.28,27.35,17.72
62321,MEA_TUR_850,STORE_026,SUPPLIER_18,2023-03-24,2023-03-27,399,0,8953.56,0,4436.88,22.44,11.32,22.44
62322,BAK_PAS_178,STORE_028,SUPPLIER_17,2023-10-01,2023-10-03,385,0,1601.6,0,-435.05,8.67,5.29,4.16
62323,SEA_TIL_342,STORE_025,SUPPLIER_18,2023-07-27,2023-07-29,155,143,5580,2119.26,1163.64,36,14.82,36
62324,BAK_PAS_542,STORE_031,SUPPLIER_04,2023-03-16,2023-03-22,203,88,1343.86,401.28,16.9,6.62,4.56,6.62
62325,PHA_PRO_872,STORE_039,SUPPLIER_05,2024-10-12,2025-12-24,0,390,0,51086.1,-51086.1,283.11,130.99,237.81
62326,FRO_PIZ_345,STORE_022,SUPPLIER_04,2023-04-13,2023-11-20,0,369,0,4254.57,-4254.57,17.59,11.53,17.59
62327,PRO_LET_717,STORE_038,SUPPLIER_12,2024-07-21,2024-08-01,340,0,765,0,387.6,2.25,1.11,2.25
62328,PHA_VAC_112,STORE_032,SUPPLIER_09,2024-06-27,2025-11-11,250,0,123575,0,73367.5,494.3,200.83,494.3
62329,BEV_FRE_710,STORE_007,SUPPLIER_19,2024-07-11,2024-07-26,32,0,162.88,0,68.16,5.09,2.96,5.09
62330,DAI_BUT_341,STORE_035,SUPPLIER_08,2024-04-03,2024-04-19,203,0,1869.63,0,688.17,10.83,5.82,9.21
62331,DAI_BUT_304,STORE_019,SUPPLIER_18,2024-09-05,2024-09-15,213,105,1584.72,429.45,284.1,7.44,4.09,7.44
62332,FRO_FRO_639,STORE_008,SUPPLIER_03,2024-10-01,2025-02-10,346,123,3287,527.67,1274.99,9.5,4.29,9.5
62333,FRO_FRO_440,STORE_009,SUPPLIER_10,2023-04-13,2023-09-26,0,319,0,701.8,-701.8,4.1,2.2,4.1
62334,PRO_LET_613,STORE_023,SUPPLIER_02,2024-04-10,2024-04-25,118,0,910.96,0,467.28,7.72,3.76,7.72
62335,DAI_COT_140,STORE_033,SUPPLIER_14,2023-06-07,2023-06-11,321,136,1444.5,338.64,306.57,5.11,2.49,4.5
62336,PHA_INS_831,STORE_043,SUPPLIER_16,2023-03-18,2024-08-29,84,37,31557.96,7825.5,5966.46,375.69,211.5,375.69
62337,PRO_GRA_109,STORE_002,SUPPLIER_06,2023-10-05,2023-10-14,401,0,537.34,0,184.46,1.34,0.88,1.34
62338,MEA_TUR_930,STORE_014,SUPPLIER_08,2024-10-17,2024-10-25,97,43,1205.71,287.67,269.11,12.43,6.69,12.43
62339,FRO_FRO_341,STORE_045,SUPPLIER_06,2024-03-09,2024-09-22,397,90,7042.78,741.6,3029.9,17.74,8.24,17.74
62340,FRO_PIZ_673,STORE_047,SUPPLIER_20,2024-03-23,2024-11-21,0,220,0,693,-693,6.13,3.15,4.6
62341,DEL_SAL_498,STORE_037,SUPPLIER_07,2024-02-26,2024-03-02,426,22,3361.14,139.48,520.82,9.62,6.34,7.89
62342,SEA_SAL_206,STORE_039,SUPPLIER_12,2023-04-08,2023-04-13,322,0,4762.38,0,701.96,19.46,12.61,14.79
62343,SEA_COD_374,STORE_002,SUPPLIER_14,2024-07-10,2024-07-12,153,50,5970.06,940,2153.66,39.02,18.8,39.02
62344,SEA_TUN_501,STORE_037,SUPPLIER_20,2024-09-14,2024-09-19,102,0,3115.08,0,1716.66,30.54,13.71,30.54
62345,BAK_BRE_917,STORE_009,SUPPLIER_14,2024-04-18,2024-04-21,464,0,5716.48,0,2013.76,12.32,7.98,12.32
62346,BAK_BAG_520,STORE_027,SUPPLIER_15,2023-08-04,2023-08-10,55,0,480.15,0,193.6,8.73,5.21,8.73
62347,MEA_CHI_570,STORE_022,SUPPLIER_19,2024-09-20,2024-09-23,259,230,5288.78,2231,545.48,22.94,9.7,20.42
62348,BEV_KOM_554,STORE_024,SUPPLIER_09,2024-02-06,2024-02-21,238,149,2042.04,561.73,583.05,8.58,3.77,8.58
62349,BEV_KOM_892,STORE_048,SUPPLIER_12,2023-10-08,2023-11-04,206,0,1102.1,0,331.66,5.35,3.74,5.35
62350,DAI_CHE_772,STORE_018,SUPPLIER_16,2024-08-08,2024-08-18,136,133,723.52,488.11,-263.71,5.32,3.67,5.32
62351,PRO_BER_664,STORE_046,SUPPLIER_18,2023-09-30,2023-10-15,96,0,263.04,0,134.4,2.74,1.34,2.74
62352,BAK_CRO_225,STORE_036,SUPPLIER_12,2023-02-14,2023-02-18,387,0,2666.43,0,1017.81,6.89,4.26,6.89
62353,SEA_SAL_682,STORE_011,SUPPLIER_17,2024-03-15,2024-03-17,149,0,1862.5,0,-40.23,25,12.77,12.5
62354,DAI_SOU_261,STORE_027,SUPPLIER_12,2024-08-15,2024-08-27,195,0,877.5,0,321.75,4.5,2.85,4.5
62355,PHA_ANT_608,STORE_011,SUPPLIER_15,2023-03-18,2023-06-30,198,85,61053.3,14035.2,14324.34,308.35,165.12,308.35
62356,MEA_CHI_371,STORE_037,SUPPLIER_02,2023-10-25,2023-11-01,194,56,3779.12,645.12,899.12,19.48,11.52,19.48
62357,DEL_SAL_210,STORE_011,SUPPLIER_10,2024-01-23,2024-01-26,309,0,3528.78,0,1109.31,11.42,7.83,11.42
62358,DAI_SOU_567,STORE_023,SUPPLIER_16,2023-06-09,2023-07-01,38,0,330.98,0,113.24,8.71,5.73,8.71
62359,FRO_FRO_747,STORE_009,SUPPLIER_14,2023-12-24,2024-05-19,139,312,2521.46,3544.32,-2601.9,18.14,11.36,18.14
62360,SEA_SHR_189,STORE_033,SUPPLIER_18,2024-05-12,2024-05-18,161,85,4717.3,1299.65,955.96,29.3,15.29,29.3
62361,PHA_BIO_484,STORE_007,SUPPLIER_20,2024-07-19,2025-08-18,492,0,184883.76,0,40221,463.92,294.03,375.78
62362,REA_SOU_337,STORE_022,SUPPLIER_07,2023-07-11,2023-07-16,236,29,4141.8,347.42,967.1,17.55,11.98,17.55
62363,DEL_TUR_688,STORE_012,SUPPLIER_02,2024-08-25,2024-09-06,471,28,6834.21,274.68,1939.02,14.51,9.81,14.51
62364,SEA_LOB_345,STORE_014,SUPPLIER_16,2023-12-07,2023-12-12,99,3,3821.4,64.2,1638.6,38.6,21.4,38.6
62365,REA_SUS_821,STORE_040,SUPPLIER_18,2023-04-14,2023-04-18,221,96,1577.94,371.52,351.15,7.14,3.87,7.14
62366,BEV_MIL_259,STORE_019,SUPPLIER_05,2023-11-02,2023-11-11,142,46,1099.08,194.58,303.84,7.74,4.23,7.74
62367,FRO_FRO_232,STORE_032,SUPPLIER_15,2024-03-28,2024-06-17,436,0,4107.12,0,1464.96,11.93,6.06,9.42
62368,DEL_TUR_197,STORE_018,SUPPLIER_02,2024-01-18,2024-01-23,461,27,3803.25,142.29,1231.49,10.31,5.27,8.25
62369,FRO_FRO_850,STORE_040,SUPPLIER_19,2024-05-13,2024-08-10,0,27,0,194.94,-194.94,14.31,7.22,14.31
62370,DEL_HUM_478,STORE_030,SUPPLIER_04,2023-08-21,2023-08-26,339,0,2569.62,0,1149.21,10.24,4.19,7.58
62371,DAI_CHE_487,STORE_042,SUPPLIER_15,2023-12-02,2023-12-15,259,0,2564.1,0,1476.3,9.9,4.2,9.9
62372,DEL_HUM_255,STORE_018,SUPPLIER_08,2024-02-28,2024-03-07,386,0,5666.48,0,2115.28,14.68,9.2,14.68
62373,SEA_SHR_898,STORE_043,SUPPLIER_12,2024-03-23,2024-03-28,209,90,5423.55,1277.1,1180.74,25.95,14.19,25.95
62374,PRO_LET_463,STORE_026,SUPPLIER_08,2024-08-14,2024-08-17,103,27,294.58,81.81,-99.32,4.62,3.03,2.86
62375,PRO_BAN_820,STORE_039,SUPPLIER_10,2024-04-07,2024-04-13,70,30,256.2,47.4,98.2,3.66,1.58,3.66
62376,REA_SAN_755,STORE_047,SUPPLIER_17,2023-04-26,2023-04-28,75,0,261.75,0,-306.75,13.95,7.58,3.49
62377,DAI_CRE_305,STORE_024,SUPPLIER_01,2024-02-10,2024-02-24,377,0,2533.44,0,987.74,6.72,4.1,6.72
