full_date,date_key,day_of_week,is_weekend,month,day,year,quarter,week_of_year
2023-01-17,20230117,1,0,1,17,2023,1,3
2024-01-11,20240111,3,0,1,11,2024,1,2
2024-06-17,20240617,0,0,6,17,2024,2,25
2023-12-09,20231209,5,1,12,9,2023,4,49
2023-12-08,20231208,4,0,12,8,2023,4,49
2024-08-15,20240815,3,0,8,15,2024,3,33
2024-07-27,20240727,5,1,7,27,2024,3,30
2023-11-23,20231123,3,0,11,23,2023,4,47
2023-03-20,20230320,0,0,3,20,2023,1,12
2024-09-08,20240908,6,1,9,8,2024,3,37
2024-05-04,20240504,5,1,5,4,2024,2,18
2024-04-18,20240418,3,0,4,18,2024,2,16
2024-04-27,20240427,5,1,4,27,2024,2,17
2023-11-12,20231112,6,1,11,12,2023,4,46
2024-04-05,20240405,4,0,4,5,2024,2,14
2023-04-23,20230423,6,1,4,23,2023,2,17
2023-08-30,20230830,2,0,8,30,2023,3,35
2024-06-03,20240603,0,0,6,3,2024,2,23
2024-08-25,20240825,6,1,8,25,2024,3,35
2024-02-09,20240209,4,0,2,9,2024,1,6
2023-08-20,20230820,6,1,8,20,2023,3,34
2023-07-09,20230709,6,1,7,9,2023,3,28
2023-03-12,20230312,6,1,3,12,2023,1,11
2023-05-12,20230512,4,0,5,12,2023,2,19
2024-02-17,20240217,5,1,2,17,2024,1,7
2024-04-14,20240414,6,1,4,14,2024,2,16
2023-08-21,20230821,0,0,8,21,2023,3,34
2023-04-05,20230405,2,0,4,5,2023,2,14
2023-07-23,20230723,6,1,7,23,2023,3,30
2023-09-21,20230921,3,0,9,21,2023,3,38
2024-12-08,20241208,6,1,12,8,2024,4,50
2024-10-10,20241010,3,0,10,10,2024,4,41
2023-03-15,20230315,2,0,3,15,2023,1,11
2023-04-21,20230421,4,0,4,21,2023,2,16
2023-08-14,20230814,0,0,8,14,2023,3,33
2024-04-15,20240415,0,0,4,15,2024,2,16
2023-06-22,20230622,3,0,6,22,2023,2,25
2023-06-09,20230609,4,0,6,9,2023,2,23
2024-10-07,20241007,0,0,10,7,2024,4,41
2023-07-31,20230731,0,0,7,31,2023,3,31
2023-03-10,20230310,4,0,3,10,2023,1,10
2024-03-24,20240324,6,1,3,24,2024,1,13
2023-09-18,20230918,0,0,9,18,2023,3,38
2023-10-01,20231001,6,1,10,1,2023,4,40
2023-04-20,20230420,3,0,4,20,2023,2,16
2023-04-11,20230411,1,0,4,11,2023,2,15
2024-12-10,20241210,1,0,12,10,2024,4,50
2023-04-22,20230422,5,1,4,22,2023,2,16
2023-10-14,20231014,5,1,10,14,2023,4,41
2024-12-23,20241223,0,0,12,23,2024,4,52
2024-04-05,20240405,4,0,4,5,2024,2,14
2024-08-19,20240819,0,0,8,19,2024,3,34
2024-07-05,20240705,4,0,7,5,2024,3,27
2023-10-04,20231004,2,0,10,4,2023,4,40
2024-12-17,20241217,1,0,12,17,2024,4,51
2023-02-15,20230215,2,0,2,15,2023,1,7
2023-06-03,20230603,5,1,6,3,2023,2,22
2024-02-15,20240215,3,0,2,15,2024,1,7
2023-10-22,20231022,6,1,10,22,2023,4,43
2024-02-18,20240218,6,1,2,18,2024,1,8
2023-06-26,20230626,0,0,6,26,2023,2,26
2023-03-15,20230315,2,0,3,15,2023,1,11
2023-03-06,20230306,0,0,3,6,2023,1,10
2023-12-29,20231229,4,0,12,29,2023,4,52
2023-03-11,20230311,5,1,3,11,2023,1,10
2023-11-29,20231129,2,0,11,29,2023,4,48
2023-01-01,20230101,6,1,1,1,2023,1,1
2024-09-28,20240928,5,1,9,28,2024,3,39
2023-01-18,20230118,2,0,1,18,2023,1,3
2023-02-12,20230212,6,1,2,12,2023,1,7
2024-08-08,20240808,3,0,8,8,2024,3,32
2023-06-30,20230630,4,0,6,30,2023,2,26
2023-03-18,20230318,5,1,3,18,2023,1,11
2023-07-24,20230724,0,0,7,24,2023,3,30
2023-10-03,20231003,1,0,10,3,2023,4,40
2024-09-21,20240921,5,1,9,21,2024,3,38
2023-07-18,20230718,1,0,7,18,2023,3,29
2023-07-17,20230717,0,0,7,17,2023,3,29
2024-04-04,20240404,3,0,4,4,2024,2,14
2024-09-06,20240906,4,0,9,6,2024,3,36
2024-06-26,20240626,2,0,6,26,2024,2,26
2023-11-04,20231104,5,1,11,4,2023,4,44
2024-08-18,20240818,6,1,8,18,2024,3,34
2024-06-07,20240607,4,0,6,7,2024,2,23
2023-04-06,20230406,3,0,4,6,2023,2,14
2024-06-13,20240613,3,0,6,13,2024,2,24
2024-07-11,20240711,3,0,7,11,2024,3,28
2023-11-17,20231117,4,0,11,17,2023,4,46
2024-06-02,20240602,6,1,6,2,2024,2,23
2023-12-13,20231213,2,0,12,13,2023,4,50
2024-02-05,20240205,0,0,2,5,2024,1,6
2023-11-14,20231114,1,0,11,14,2023,4,46
2024-09-23,20240923,0,0,9,23,2024,3,39
2023-05-07,20230507,6,1,5,7,2023,2,19
2024-08-10,20240810,5,1,8,10,2024,3,32
2024-09-25,20240925,2,0,9,25,2024,3,39
2023-07-23,20230723,6,1,7,23,2023,3,30
2024-02-25,20240225,6,1,2,25,2024,1,9
2024-07-24,20240724,2,0,7,24,2024,3,30
2023-06-22,20230622,3,0,6,22,2023,2,25
2023-12-28,20231228,3,0,12,28,2023,4,52
2023-08-01,20230801,1,0,8,1,2023,3,31
2024-06-27,20240627,3,0,6,27,2024,2,26
2023-11-17,20231117,4,0,11,17,2023,4,46
2024-11-02,20241102,5,1,11,2,2024,4,44
2023-09-13,20230913,2,0,9,13,2023,3,37
2023-04-09,20230409,6,1,4,9,2023,2,15
2024-01-22,20240122,0,0,1,22,2024,1,4
2024-05-21,20240521,1,0,5,21,2024,2,21
2024-02-15,20240215,3,0,2,15,2024,1,7
2024-06-27,20240627,3,0,6,27,2024,2,26
2023-04-26,20230426,2,0,4,26,2023,2,17
2023-08-08,20230808,1,0,8,8,2023,3,32
2024-06-06,20240606,3,0,6,6,2024,2,23
2023-09-15,20230915,4,0,9,15,2023,3,37
2023-01-20,20230120,4,0,1,20,2023,1,3
2024-05-08,20240508,2,0,5,8,2024,2,19
2024-08-12,20240812,0,0,8,12,2024,3,33
2023-11-05,20231105,6,1,11,5,2023,4,45
2024-05-31,20240531,4,0,5,31,2024,2,22
2023-07-07,20230707,4,0,7,7,2023,3,27
2023-10-27,20231027,4,0,10,27,2023,4,43
2023-08-24,20230824,3,0,8,24,2023,3,34
2024-06-22,20240622,5,1,6,22,2024,2,25
2024-04-28,20240428,6,1,4,28,2024,2,18
2024-07-14,20240714,6,1,7,14,2024,3,29
2024-04-27,20240427,5,1,4,27,2024,2,17
2023-04-29,20230429,5,1,4,29,2023,2,17
2024-11-01,20241101,4,0,11,1,2024,4,44
2023-09-14,20230914,3,0,9,14,2023,3,37
2023-02-15,20230215,2,0,2,15,2023,1,7
2023-10-16,20231016,0,0,10,16,2023,4,42
2024-02-16,20240216,4,0,2,16,2024,1,7
2024-02-07,20240207,2,0,2,7,2024,1,6
2023-05-07,20230507,6,1,5,7,2023,2,19
2023-11-16,20231116,3,0,11,16,2023,4,46
2023-08-06,20230806,6,1,8,6,2023,3,32
2023-08-04,20230804,4,0,8,4,2023,3,31
2024-03-16,20240316,5,1,3,16,2024,1,11
2023-07-13,20230713,3,0,7,13,2023,3,28
2024-07-09,20240709,1,0,7,9,2024,3,28
2023-10-09,20231009,0,0,10,9,2023,4,41
2023-12-15,20231215,4,0,12,15,2023,4,50
2024-01-09,20240109,1,0,1,9,2024,1,2
2024-06-07,20240607,4,0,6,7,2024,2,23
2023-06-02,20230602,4,0,6,2,2023,2,22
2024-05-06,20240506,0,0,5,6,2024,2,19
2024-05-08,20240508,2,0,5,8,2024,2,19
2024-11-24,20241124,6,1,11,24,2024,4,48
2024-06-14,20240614,4,0,6,14,2024,2,24
2023-06-09,20230609,4,0,6,9,2023,2,23
2024-05-20,20240520,0,0,5,20,2024,2,21
2024-05-27,20240527,0,0,5,27,2024,2,22
2024-03-10,20240310,6,1,3,10,2024,1,11
2023-03-10,20230310,4,0,3,10,2023,1,10
2024-05-01,20240501,2,0,5,1,2024,2,18
2023-01-08,20230108,6,1,1,8,2023,1,2
2023-10-14,20231014,5,1,10,14,2023,4,41
2024-02-28,20240228,2,0,2,28,2024,1,9
2024-09-30,20240930,0,0,9,30,2024,3,40
2024-12-09,20241209,0,0,12,9,2024,4,50
2024-04-04,20240404,3,0,4,4,2024,2,14
2023-05-17,20230517,2,0,5,17,2023,2,20
2024-03-26,20240326,1,0,3,26,2024,1,13
2023-09-16,20230916,5,1,9,16,2023,3,37
2024-05-17,20240517,4,0,5,17,2024,2,20
2024-02-06,20240206,1,0,2,6,2024,1,6
2023-06-19,20230619,0,0,6,19,2023,2,25
2023-09-28,20230928,3,0,9,28,2023,3,39
2024-05-15,20240515,2,0,5,15,2024,2,20
2024-03-20,20240320,2,0,3,20,2024,1,12
2024-07-31,20240731,2,0,7,31,2024,3,31
2023-01-03,20230103,1,0,1,3,2023,1,1
2024-12-05,20241205,3,0,12,5,2024,4,49
2024-01-01,20240101,0,0,1,1,2024,1,1
2023-11-02,20231102,3,0,11,2,2023,4,44
2023-01-06,20230106,4,0,1,6,2023,1,1
2023-01-30,20230130,0,0,1,30,2023,1,5
2024-06-01,20240601,5,1,6,1,2024,2,22
2023-03-29,20230329,2,0,3,29,2023,1,13
2024-11-11,20241111,0,0,11,11,2024,4,46
2024-01-23,20240123,1,0,1,23,2024,1,4
2023-09-05,20230905,1,0,9,5,2023,3,36
2024-05-08,20240508,2,0,5,8,2024,2,19
2024-09-23,20240923,0,0,9,23,2024,3,39
2024-03-24,20240324,6,1,3,24,2024,1,13
2023-10-30,20231030,0,0,10,30,2023,4,44
2024-12-10,20241210,1,0,12,10,2024,4,50
2023-04-24,20230424,0,0,4,24,2023,2,17
2024-07-26,20240726,4,0,7,26,2024,3,30
2023-08-23,20230823,2,0,8,23,2023,3,34
2023-05-09,20230509,1,0,5,9,2023,2,19
2024-07-11,20240711,3,0,7,11,2024,3,28
2024-02-12,20240212,0,0,2,12,2024,1,7
2024-04-08,20240408,0,0,4,8,2024,2,15
2024-08-21,20240821,2,0,8,21,2024,3,34
2024-09-10,20240910,1,0,9,10,2024,3,37
2023-06-15,20230615,3,0,6,15,2023,2,24
2024-09-16,20240916,0,0,9,16,2024,3,38
2024-10-08,20241008,1,0,10,8,2024,4,41
2024-06-08,20240608,5,1,6,8,2024,2,23
2023-02-19,20230219,6,1,2,19,2023,1,8
2024-12-01,20241201,6,1,12,1,2024,4,49
2023-02-25,20230225,5,1,2,25,2023,1,8
2023-04-23,20230423,6,1,4,23,2023,2,17
2023-09-11,20230911,0,0,9,11,2023,3,37
2023-05-13,20230513,5,1,5,13,2023,2,19
2023-05-20,20230520,5,1,5,20,2023,2,20
2023-07-26,20230726,2,0,7,26,2023,3,30
2024-11-18,20241118,0,0,11,18,2024,4,47
2023-01-28,20230128,5,1,1,28,2023,1,4
2024-01-21,20240121,6,1,1,21,2024,1,4
2024-12-18,20241218,2,0,12,18,2024,4,51
2024-10-11,20241011,4,0,10,11,2024,4,41
2023-06-19,20230619,0,0,6,19,2023,2,25
2024-03-14,20240314,3,0,3,14,2024,1,11
2023-11-25,20231125,5,1,11,25,2023,4,47
2023-01-25,20230125,2,0,1,25,2023,1,4
2023-03-09,20230309,3,0,3,9,2023,1,10
2023-12-23,20231223,5,1,12,23,2023,4,51
2023-02-11,20230211,5,1,2,11,2023,1,6
2024-05-28,20240528,1,0,5,28,2024,2,22
2023-03-31,20230331,4,0,3,31,2023,1,13
2024-12-08,20241208,6,1,12,8,2024,4,50
2023-02-15,20230215,2,0,2,15,2023,1,7
2023-11-10,20231110,4,0,11,10,2023,4,45
2024-05-09,20240509,3,0,5,9,2024,2,19
2023-12-10,20231210,6,1,12,10,2023,4,50
2023-06-22,20230622,3,0,6,22,2023,2,25
2023-12-18,20231218,0,0,12,18,2023,4,51
2023-04-27,20230427,3,0,4,27,2023,2,17
2023-12-28,20231228,3,0,12,28,2023,4,52
2024-08-18,20240818,6,1,8,18,2024,3,34
2024-07-01,20240701,0,0,7,1,2024,3,27
2024-02-10,20240210,5,1,2,10,2024,1,6
2024-05-09,20240509,3,0,5,9,2024,2,19
2024-10-31,20241031,3,0,10,31,2024,4,44
2024-09-21,20240921,5,1,9,21,2024,3,38
2024-06-04,20240604,1,0,6,4,2024,2,23
2023-12-09,20231209,5,1,12,9,2023,4,49
2024-07-26,20240726,4,0,7,26,2024,3,30
2024-05-07,20240507,1,0,5,7,2024,2,19
2024-10-30,20241030,2,0,10,30,2024,4,44
2023-01-30,20230130,0,0,1,30,2023,1,5
2023-02-13,20230213,0,0,2,13,2023,1,7
2023-01-03,20230103,1,0,1,3,2023,1,1
2023-05-02,20230502,1,0,5,2,2023,2,18
2023-04-19,20230419,2,0,4,19,2023,2,16
2024-02-07,20240207,2,0,2,7,2024,1,6
2024-12-30,20241230,0,0,12,30,2024,4,53
2024-06-19,20240619,2,0,6,19,2024,2,25
2024-06-11,20240611,1,0,6,11,2024,2,24
2023-11-29,20231129,2,0,11,29,2023,4,48
2024-07-01,20240701,0,0,7,1,2024,3,27
2024-11-15,20241115,4,0,11,15,2024,4,46
2023-02-14,20230214,1,0,2,14,2023,1,7
2024-03-19,20240319,1,0,3,19,2024,1,12
2023-02-22,20230222,2,0,2,22,2023,1,8
2023-09-05,20230905,1,0,9,5,2023,3,36
2023-04-22,20230422,5,1,4,22,2023,2,16
2023-06-20,20230620,1,0,6,20,2023,2,25
2023-07-07,20230707,4,0,7,7,2023,3,27
2023-01-20,20230120,4,0,1,20,2023,1,3
2023-12-02,20231202,5,1,12,2,2023,4,48
2023-02-18,20230218,5,1,2,18,2023,1,7
2023-06-05,20230605,0,0,6,5,2023,2,23
2024-07-31,20240731,2,0,7,31,2024,3,31
2024-06-17,20240617,0,0,6,17,2024,2,25
2023-12-04,20231204,0,0,12,4,2023,4,49
2023-11-16,20231116,3,0,11,16,2023,4,46
2023-05-18,20230518,3,0,5,18,2023,2,20
2024-08-20,20240820,1,0,8,20,2024,3,34
2023-10-27,20231027,4,0,10,27,2023,4,43
2024-04-18,20240418,3,0,4,18,2024,2,16
2024-03-05,20240305,1,0,3,5,2024,1,10
2024-06-15,20240615,5,1,6,15,2024,2,24
2024-01-28,20240128,6,1,1,28,2024,1,5
2024-10-05,20241005,5,1,10,5,2024,4,40
2024-08-13,20240813,1,0,8,13,2024,3,33
2023-12-03,20231203,6,1,12,3,2023,4,49
2024-08-28,20240828,2,0,8,28,2024,3,35
2024-08-04,20240804,6,1,8,4,2024,3,32
2023-04-24,20230424,0,0,4,24,2023,2,17
2024-08-01,20240801,3,0,8,1,2024,3,31
2023-06-09,20230609,4,0,6,9,2023,2,23
2024-11-29,20241129,4,0,11,29,2024,4,48
2023-08-05,20230805,5,1,8,5,2023,3,31
2024-04-26,20240426,4,0,4,26,2024,2,17
2024-02-22,20240222,3,0,2,22,2024,1,8
2023-08-05,20230805,5,1,8,5,2023,3,31
2024-11-08,20241108,4,0,11,8,2024,4,45
2024-04-22,20240422,0,0,4,22,2024,2,17
2023-09-29,20230929,4,0,9,29,2023,3,39
2023-08-05,20230805,5,1,8,5,2023,3,31
2023-02-02,20230202,3,0,2,2,2023,1,5
2024-02-10,20240210,5,1,2,10,2024,1,6
2024-08-10,20240810,5,1,8,10,2024,3,32
2023-04-24,20230424,0,0,4,24,2023,2,17
2023-05-30,20230530,1,0,5,30,2023,2,22
2023-05-17,20230517,2,0,5,17,2023,2,20
2023-12-22,20231222,4,0,12,22,2023,4,51
2023-10-02,20231002,0,0,10,2,2023,4,40
2023-12-28,20231228,3,0,12,28,2023,4,52
2023-08-27,20230827,6,1,8,27,2023,3,35
2023-06-30,20230630,4,0,6,30,2023,2,26
2023-09-07,20230907,3,0,9,7,2023,3,36
2023-02-13,20230213,0,0,2,13,2023,1,7
2024-09-15,20240915,6,1,9,15,2024,3,38
2024-08-28,20240828,2,0,8,28,2024,3,35
2023-09-28,20230928,3,0,9,28,2023,3,39
2024-10-31,20241031,3,0,10,31,2024,4,44
2024-05-26,20240526,6,1,5,26,2024,2,22
2024-10-03,20241003,3,0,10,3,2024,4,40
2023-12-25,20231225,0,0,12,25,2023,4,52
2023-06-07,20230607,2,0,6,7,2023,2,23
2024-02-26,20240226,0,0,2,26,2024,1,9
2024-12-03,20241203,1,0,12,3,2024,4,49
2024-10-14,20241014,0,0,10,14,2024,4,42
2024-03-13,20240313,2,0,3,13,2024,1,11
2023-04-13,20230413,3,0,4,13,2023,2,15
2023-11-30,20231130,3,0,11,30,2023,4,48
2023-04-23,20230423,6,1,4,23,2023,2,17
2023-03-20,20230320,0,0,3,20,2023,1,12
2023-08-06,20230806,6,1,8,6,2023,3,32
2023-05-15,20230515,0,0,5,15,2023,2,20
2023-04-28,20230428,4,0,4,28,2023,2,17
2024-09-09,20240909,0,0,9,9,2024,3,37
2023-08-12,20230812,5,1,8,12,2023,3,32
2023-12-24,20231224,6,1,12,24,2023,4,52
2024-08-24,20240824,5,1,8,24,2024,3,34
2023-04-23,20230423,6,1,4,23,2023,2,17
2024-08-07,20240807,2,0,8,7,2024,3,32
2024-08-31,20240831,5,1,8,31,2024,3,35
2023-12-03,20231203,6,1,12,3,2023,4,49
2024-09-30,20240930,0,0,9,30,2024,3,40
2024-03-19,20240319,1,0,3,19,2024,1,12
2024-11-27,20241127,2,0,11,27,2024,4,48
2023-05-12,20230512,4,0,5,12,2023,2,19
2023-03-03,20230303,4,0,3,3,2023,1,9
2023-04-22,20230422,5,1,4,22,2023,2,16
2024-02-20,20240220,1,0,2,20,2024,1,8
2024-08-23,20240823,4,0,8,23,2024,3,34
2024-10-20,20241020,6,1,10,20,2024,4,43
2024-09-10,20240910,1,0,9,10,2024,3,37
2023-01-14,20230114,5,1,1,14,2023,1,2
2024-10-20,20241020,6,1,10,20,2024,4,43
2024-12-10,20241210,1,0,12,10,2024,4,50
2024-07-28,20240728,6,1,7,28,2024,3,31
2023-08-06,20230806,6,1,8,6,2023,3,32
2024-09-12,20240912,3,0,9,12,2024,3,37
2024-01-07,20240107,6,1,1,7,2024,1,2
2023-03-02,20230302,3,0,3,2,2023,1,9
2023-11-12,20231112,6,1,11,12,2023,4,46
2024-12-15,20241215,6,1,12,15,2024,4,51
2024-04-30,20240430,1,0,4,30,2024,2,18
2023-09-30,20230930,5,1,9,30,2023,3,39
2023-09-08,20230908,4,0,9,8,2023,3,36
2023-07-23,20230723,6,1,7,23,2023,3,30
2024-11-24,20241124,6,1,11,24,2024,4,48
2023-08-17,20230817,3,0,8,17,2023,3,33
2023-10-31,20231031,1,0,10,31,2023,4,44
2023-10-17,20231017,1,0,10,17,2023,4,42
2024-11-04,20241104,0,0,11,4,2024,4,45
2024-04-20,20240420,5,1,4,20,2024,2,16
2023-09-08,20230908,4,0,9,8,2023,3,36
2023-05-08,20230508,0,0,5,8,2023,2,19
2024-11-04,20241104,0,0,11,4,2024,4,45
2024-08-05,20240805,0,0,8,5,2024,3,32
2024-10-01,20241001,1,0,10,1,2024,4,40
2023-04-16,20230416,6,1,4,16,2023,2,16
2023-06-02,20230602,4,0,6,2,2023,2,22
2023-12-27,20231227,2,0,12,27,2023,4,52
2023-03-24,20230324,4,0,3,24,2023,1,12
2024-04-20,20240420,5,1,4,20,2024,2,16
2024-08-11,20240811,6,1,8,11,2024,3,33
2024-02-16,20240216,4,0,2,16,2024,1,7
2023-12-16,20231216,5,1,12,16,2023,4,50
2023-04-01,20230401,5,1,4,1,2023,2,13
2024-11-14,20241114,3,0,11,14,2024,4,46
2023-04-22,20230422,5,1,4,22,2023,2,16
2024-05-31,20240531,4,0,5,31,2024,2,22
2023-05-09,20230509,1,0,5,9,2023,2,19
2023-03-05,20230305,6,1,3,5,2023,1,10
2023-12-04,20231204,0,0,12,4,2023,4,49
2023-09-22,20230922,4,0,9,22,2023,3,38
2023-03-29,20230329,2,0,3,29,2023,1,13
2024-08-11,20240811,6,1,8,11,2024,3,33
2023-08-22,20230822,1,0,8,22,2023,3,34
2024-06-14,20240614,4,0,6,14,2024,2,24
2024-08-31,20240831,5,1,8,31,2024,3,35
2023-10-31,20231031,1,0,10,31,2023,4,44
2024-05-27,20240527,0,0,5,27,2024,2,22
2024-04-29,20240429,0,0,4,29,2024,2,18
2023-07-20,20230720,3,0,7,20,2023,3,29
2024-03-07,20240307,3,0,3,7,2024,1,10
2023-08-18,20230818,4,0,8,18,2023,3,33
2024-06-02,20240602,6,1,6,2,2024,2,23
2024-12-31,20241231,1,0,12,31,2024,4,53
2023-04-06,20230406,3,0,4,6,2023,2,14
2024-04-28,20240428,6,1,4,28,2024,2,18
2024-06-29,20240629,5,1,6,29,2024,2,26
2023-10-04,20231004,2,0,10,4,2023,4,40
2024-11-03,20241103,6,1,11,3,2024,4,45
2024-01-09,20240109,1,0,1,9,2024,1,2
2023-12-04,20231204,0,0,12,4,2023,4,49
2024-05-19,20240519,6,1,5,19,2024,2,21
2023-02-25,20230225,5,1,2,25,2023,1,8
2024-08-13,20240813,1,0,8,13,2024,3,33
2024-09-28,20240928,5,1,9,28,2024,3,39
2023-12-31,20231231,6,1,12,31,2023,4,53
2024-01-22,20240122,0,0,1,22,2024,1,4
2023-09-04,20230904,0,0,9,4,2023,3,36
2023-09-20,20230920,2,0,9,20,2023,3,38
2024-12-20,20241220,4,0,12,20,2024,4,51
2024-01-27,20240127,5,1,1,27,2024,1,4
2023-11-01,20231101,2,0,11,1,2023,4,44
2024-04-02,20240402,1,0,4,2,2024,2,14
2024-04-12,20240412,4,0,4,12,2024,2,15
2023-12-07,20231207,3,0,12,7,2023,4,49
2024-01-29,20240129,0,0,1,29,2024,1,5
2024-10-16,20241016,2,0,10,16,2024,4,42
2024-11-06,20241106,2,0,11,6,2024,4,45
2023-06-25,20230625,6,1,6,25,2023,2,26
2024-02-02,20240202,4,0,2,2,2024,1,5
2024-08-20,20240820,1,0,8,20,2024,3,34
2024-08-12,20240812,0,0,8,12,2024,3,33
2024-07-05,20240705,4,0,7,5,2024,3,27
2023-10-31,20231031,1,0,10,31,2023,4,44
2023-10-23,20231023,0,0,10,23,2023,4,43
2023-09-28,20230928,3,0,9,28,2023,3,39
2023-09-18,20230918,0,0,9,18,2023,3,38
2024-11-10,20241110,6,1,11,10,2024,4,46
2023-04-29,20230429,5,1,4,29,2023,2,17
2023-03-19,20230319,6,1,3,19,2023,1,12
2023-12-22,20231222,4,0,12,22,2023,4,51
2024-11-11,20241111,0,0,11,11,2024,4,46
2023-04-09,20230409,6,1,4,9,2023,2,15
2023-02-09,20230209,3,0,2,9,2023,1,6
2024-05-18,20240518,5,1,5,18,2024,2,20
2023-08-23,20230823,2,0,8,23,2023,3,34
2024-09-15,20240915,6,1,9,15,2024,3,38
2023-02-26,20230226,6,1,2,26,2023,1,9
2023-05-10,20230510,2,0,5,10,2023,2,19
2024-01-16,20240116,1,0,1,16,2024,1,3
2024-10-20,20241020,6,1,10,20,2024,4,43
2024-04-01,20240401,0,0,4,1,2024,2,14
2023-05-10,20230510,2,0,5,10,2023,2,19
2023-09-22,20230922,4,0,9,22,2023,3,38
2023-04-27,20230427,3,0,4,27,2023,2,17
2023-07-15,20230715,5,1,7,15,2023,3,28
2023-09-10,20230910,6,1,9,10,2023,3,37
2024-10-10,20241010,3,0,10,10,2024,4,41
2023-07-14,20230714,4,0,7,14,2023,3,28
2023-03-27,20230327,0,0,3,27,2023,1,13
2024-07-07,20240707,6,1,7,7,2024,3,28
2023-08-31,20230831,3,0,8,31,2023,3,35
2024-04-27,20240427,5,1,4,27,2024,2,17
2023-04-26,20230426,2,0,4,26,2023,2,17
2024-01-16,20240116,1,0,1,16,2024,1,3
2024-02-23,20240223,4,0,2,23,2024,1,8
2023-11-26,20231126,6,1,11,26,2023,4,48
2024-10-27,20241027,6,1,10,27,2024,4,44
2024-03-16,20240316,5,1,3,16,2024,1,11
2024-12-22,20241222,6,1,12,22,2024,4,52
2024-08-18,20240818,6,1,8,18,2024,3,34
2024-11-23,20241123,5,1,11,23,2024,4,47
2024-06-13,20240613,3,0,6,13,2024,2,24
2023-11-02,20231102,3,0,11,2,2023,4,44
2023-01-19,20230119,3,0,1,19,2023,1,3
2024-11-14,20241114,3,0,11,14,2024,4,46
2023-10-02,20231002,0,0,10,2,2023,4,40
2024-11-15,20241115,4,0,11,15,2024,4,46
2023-02-06,20230206,0,0,2,6,2023,1,6
2023-11-23,20231123,3,0,11,23,2023,4,47
2024-10-15,20241015,1,0,10,15,2024,4,42
2023-09-25,20230925,0,0,9,25,2023,3,39
2023-10-23,20231023,0,0,10,23,2023,4,43
2024-05-21,20240521,1,0,5,21,2024,2,21
2023-03-31,20230331,4,0,3,31,2023,1,13
2023-02-27,20230227,0,0,2,27,2023,1,9
2024-11-13,20241113,2,0,11,13,2024,4,46
2023-06-16,20230616,4,0,6,16,2023,2,24
2024-07-29,20240729,0,0,7,29,2024,3,31
2023-10-27,20231027,4,0,10,27,2023,4,43
2024-04-06,20240406,5,1,4,6,2024,2,14
2023-07-12,20230712,2,0,7,12,2023,3,28
2023-03-30,20230330,3,0,3,30,2023,1,13
2024-12-28,20241228,5,1,12,28,2024,4,52
2024-02-23,20240223,4,0,2,23,2024,1,8
2024-08-17,20240817,5,1,8,17,2024,3,33
2024-04-06,20240406,5,1,4,6,2024,2,14
2023-11-26,20231126,6,1,11,26,2023,4,48
2024-12-10,20241210,1,0,12,10,2024,4,50
2024-05-16,20240516,3,0,5,16,2024,2,20
2024-09-07,20240907,5,1,9,7,2024,3,36
2023-12-04,20231204,0,0,12,4,2023,4,49
2024-04-30,20240430,1,0,4,30,2024,2,18
2023-03-20,20230320,0,0,3,20,2023,1,12
2024-12-23,20241223,0,0,12,23,2024,4,52
2024-12-23,20241223,0,0,12,23,2024,4,52
2024-08-02,20240802,4,0,8,2,2024,3,31
2024-06-20,20240620,3,0,6,20,2024,2,25
2023-01-12,20230112,3,0,1,12,2023,1,2
2024-03-24,20240324,6,1,3,24,2024,1,13
2023-07-01,20230701,5,1,7,1,2023,3,26
2023-12-05,20231205,1,0,12,5,2023,4,49
2023-11-16,20231116,3,0,11,16,2023,4,46
2023-01-16,20230116,0,0,1,16,2023,1,3
2023-10-04,20231004,2,0,10,4,2023,4,40
2023-12-23,20231223,5,1,12,23,2023,4,51
2023-10-27,20231027,4,0,10,27,2023,4,43
2024-05-23,20240523,3,0,5,23,2024,2,21
2023-07-03,20230703,0,0,7,3,2023,3,27
2024-01-12,20240112,4,0,1,12,2024,1,2
2023-08-19,20230819,5,1,8,19,2023,3,33
2024-08-01,20240801,3,0,8,1,2024,3,31
2024-08-13,20240813,1,0,8,13,2024,3,33
2024-07-31,20240731,2,0,7,31,2024,3,31
2023-01-10,20230110,1,0,1,10,2023,1,2
2024-12-22,20241222,6,1,12,22,2024,4,52
2023-12-29,20231229,4,0,12,29,2023,4,52
2024-05-11,20240511,5,1,5,11,2024,2,19
2024-03-30,20240330,5,1,3,30,2024,1,13
2023-07-24,20230724,0,0,7,24,2023,3,30
2023-05-06,20230506,5,1,5,6,2023,2,18
2023-08-27,20230827,6,1,8,27,2023,3,35
2024-09-13,20240913,4,0,9,13,2024,3,37
2023-03-27,20230327,0,0,3,27,2023,1,13
2023-09-09,20230909,5,1,9,9,2023,3,36
2024-11-21,20241121,3,0,11,21,2024,4,47
2024-07-19,20240719,4,0,7,19,2024,3,29
2024-07-24,20240724,2,0,7,24,2024,3,30
2023-06-24,20230624,5,1,6,24,2023,2,25
2024-11-04,20241104,0,0,11,4,2024,4,45
2024-03-25,20240325,0,0,3,25,2024,1,13
2023-09-19,20230919,1,0,9,19,2023,3,38
2024-02-02,20240202,4,0,2,2,2024,1,5
